ATP6	ATP6^ATP6_ANOQU^ATP6_AEDAL^Tm1
XP_035444725.1	XP_035444725.1^ZN544_HUMAN^zf-C2H2^sigP
XP_035444726.1	XP_035444726.1^ZN544_HUMAN^zf-C2H2^sigP
XP_035444727.1	XP_035444727.1^PLS2_BOVIN^Scramblase^Tm1
XP_035444728.1	XP_035444728.1^ZN544_HUMAN^zf-C2H2^sigP^Tm1
XP_035444729.1	XP_035444729.1^ZN544_HUMAN^zf-C2H2^sigP^Tm1
XP_035444730.1	XP_035444730.1^ZN544_HUMAN^zf-C2H2^sigP^Tm1
XP_035444731.1	XP_035444731.1^sigP
XP_035444732.1	XP_035444732.1^sigP
XP_035444735.1	XP_035444735.1^METL9_MOUSE^DREV^sigP^Tm1
XP_035444736.1	XP_035444736.1^METL9_MOUSE^DREV^sigP^Tm1
XP_035444737.1	XP_035444737.1^PLS2_BOVIN^Scramblase^Tm1
XP_035444738.1	XP_035444738.1^METL9_MOUSE^DREV^sigP^Tm1
XP_035444739.1	XP_035444739.1^R144A_HUMAN^IBR^Tm1
XP_035444740.1	XP_035444740.1^R144A_HUMAN^IBR^Tm1
XP_035444741.1	XP_035444741.1^SVIL_BOVIN^Gelsolin^sigP^Tm2
XP_035444742.1	XP_035444742.1^LOLAL_DROME^TTKB_DROME^BTB^sigP
XP_035444743.1	XP_035444743.1^SVIL_BOVIN^Gelsolin^sigP^Tm2
XP_035444744.1	XP_035444744.1^SVIL_BOVIN^Gelsolin^sigP^Tm1
XP_035444745.1	XP_035444745.1^SVIL_BOVIN^Gelsolin^sigP^Tm1
XP_035444746.1	XP_035444746.1^SVIL_BOVIN^Gelsolin^sigP^Tm1
XP_035444747.1	XP_035444747.1^SVIL_BOVIN^Gelsolin^sigP^Tm2
XP_035444748.1	XP_035444748.1^PLS2_BOVIN^Scramblase^Tm1
XP_035444749.1	XP_035444749.1^SVIL_BOVIN^Gelsolin^sigP^Tm1
XP_035444750.1	XP_035444750.1^SVIL_BOVIN^Gelsolin^sigP^Tm1
XP_035444751.1	XP_035444751.1^SVIL_BOVIN^Gelsolin^sigP^Tm1
XP_035444752.1	XP_035444752.1^SVIL_BOVIN^Gelsolin^sigP^Tm1
XP_035444753.1	XP_035444753.1^sigP^Tm1
XP_035444754.1	XP_035444754.1^sigP^Tm1
XP_035444755.1	XP_035444755.1^TBC14_BOVIN^TBC12_XENTR^RabGAP-TBC^sigP^Tm1
XP_035444756.1	XP_035444756.1^RDH12_BOVIN^TC32B_BRANA^adh_short^Tm1
XP_035444757.1	XP_035444757.1^PLS2_BOVIN^Scramblase^Tm1
XP_035444758.1	XP_035444758.1^RDH12_BOVIN^TC32B_BRANA^adh_short^Tm1
XP_035444759.1	XP_035444759.1^RDH12_BOVIN^TC32B_BRANA^adh_short^Tm2
XP_035444760.1	XP_035444760.1^RDH12_BOVIN^TC32B_BRANA^adh_short^Tm2
XP_035444761.1	XP_035444761.1^AT2C1_MOUSE^AT2C1_RAT^Cation_ATPase_N^LRRNT_2^Tm7
XP_035444762.1	XP_035444762.1^AT2C1_MOUSE^AT2C1_RAT^Cation_ATPase_N^LRRNT_2^Tm7
XP_035444763.1	XP_035444763.1^AT2C1_MOUSE^AT2C1_RAT^Cation_ATPase_N^LRRNT_2^Tm7
XP_035444764.1	XP_035444764.1^sigP^Tm2
XP_035444766.1	XP_035444766.1^ELOV7_BOVIN^ELO^Tm5
XP_035444767.1	XP_035444767.1^sigP^Tm1
XP_035444768.1	XP_035444768.1^sigP^Tm1
XP_035444769.1	XP_035444769.1^sigP^Tm1
XP_035444770.1	XP_035444770.1^ZW10_MOUSE^Zw10^Tm1
XP_035444771.1	XP_035444771.1^PDPK1_DROME^Pkinase^Tm1
XP_035444772.1	XP_035444772.1^PDPK1_DROME^Pkinase^Tm1
XP_035444773.1	XP_035444773.1^PDPK1_DROME^Pkinase^Tm1
XP_035444774.1	XP_035444774.1^PDPK1_DROME^Pkinase^Tm1
XP_035444775.1	XP_035444775.1^PDPK1_DROME^Pkinase^Tm1
XP_035444776.1	XP_035444776.1^LRP2_RAT^Ldl_recept_a^sigP^Tm1
XP_035444777.1	XP_035444777.1^LRP2_RAT^Ldl_recept_a^sigP^Tm1
XP_035444778.1	XP_035444778.1^LRP2_RAT^Ldl_recept_a^sigP^Tm1
XP_035444779.1	XP_035444779.1^LRP2_RAT^Ldl_recept_a^sigP^Tm1
XP_035444780.1	XP_035444780.1^zf-CCHC_4^Tm1
XP_035444781.1	XP_035444781.1^Tm1
XP_035444782.1	XP_035444782.1^ALAT2_XENTR^Aminotran_1_2
XP_035444783.1	XP_035444783.1^ALAT2_XENTR^Aminotran_1_2
XP_035444784.1	XP_035444784.1^SSRB_MOUSE^SSRB_HUMAN^TRAP_beta^sigP^Tm1
XP_035444785.1	XP_035444785.1^ALAT1_BOVIN^ALAT2_XENTR^Aminotran_1_2
XP_035444786.1	XP_035444786.1^ALAT1_BOVIN^ALAT2_XENTR^Aminotran_1_2
XP_035444787.1	XP_035444787.1^ALAT1_BOVIN^ALAT2_XENTR^Aminotran_1_2
XP_035444788.1	XP_035444788.1^CDK14_MOUSE^Pkinase^Tm1
XP_035444789.1	XP_035444789.1^CDK14_MOUSE^Pkinase^Tm1
XP_035444790.1	XP_035444790.1^CDK14_MOUSE^Pkinase^Tm1
XP_035444791.1	XP_035444791.1^CDK14_MOUSE^Pkinase^Tm1
XP_035444792.1	XP_035444792.1^PP16A_HUMAN^PP16B_MOUSE^Ank_2
XP_035444793.1	XP_035444793.1^PP16A_HUMAN^PP16B_MOUSE^Ank_2
XP_035444794.1	XP_035444794.1^PP16A_HUMAN^PP16B_MOUSE^Ank_2
XP_035444795.1	XP_035444795.1^PP16A_HUMAN^PP16B_MOUSE^Ank_2
XP_035444796.1	XP_035444796.1^CDK14_MOUSE^Pkinase^Tm1
XP_035444797.1	XP_035444797.1^CDK14_MOUSE^Pkinase^Tm1
XP_035444798.1	XP_035444798.1^CDK14_MOUSE^Pkinase^Tm1
XP_035444799.1	XP_035444799.1^RPC22_HUMAN
XP_035444800.1	XP_035444800.1^CDK14_MOUSE^Pkinase^Tm1
XP_035444801.1	XP_035444801.1^S39AB_XENTR^S39AB_BOVIN^Zip^Tm1
XP_035444802.1	XP_035444802.1^sigP^Tm1
XP_035444803.1	XP_035444803.1^DDX17_DROME^DEAD^Tm1
XP_035444804.1	XP_035444804.1^R144A_HUMAN^IBR^Tm1
XP_035444805.1	XP_035444805.1^R144A_HUMAN^IBR^Tm1
XP_035444806.1	XP_035444806.1^ATAD5_MOUSE^AAA^sigP^Tm1
XP_035444807.1	XP_035444807.1^QCR2_HUMAN^Peptidase_M16^Tm1
XP_035444808.1	XP_035444808.1^TRET1_CULQU^Sugar_tr^sigP^Tm1
XP_035444809.1	XP_035444809.1^WEK_DROME^ZN408_HUMAN^zf-AD^Tm1
XP_035444810.1	XP_035444810.1^TRET1_CULQU^Sugar_tr^sigP^Tm12
XP_035444811.1	XP_035444811.1^TRET1_CULQU^Sugar_tr^sigP^Tm12
XP_035444812.1	XP_035444812.1^TRET1_CULQU^Sugar_tr^sigP^Tm12
XP_035444813.1	XP_035444813.1^TRET1_CULQU^Sugar_tr^sigP^Tm12
XP_035444814.1	XP_035444814.1^TRET1_CULQU^Sugar_tr^sigP^Tm1
XP_035444815.1	XP_035444815.1^TRET1_CULQU^Sugar_tr^sigP^Tm12
XP_035444816.1	XP_035444816.1^SRC64_DROME^SH3_2
XP_035444817.1	XP_035444817.1^SRC64_DROME^SH3_2
XP_035444818.1	XP_035444818.1^SRC64_DROME^SH3_2
XP_035444819.1	XP_035444819.1^S35B3_ANOGA^UAA^Tm10
XP_035444820.1	XP_035444820.1^ALAT1_BOVIN^Aminotran_1_2
XP_035444822.1	XP_035444822.1^CDK10_MOUSE^Pkinase
XP_035444823.1	XP_035444823.1^SL9A3_MOUSE^SL9A3_RABIT^Na_H_Exchanger^sigP^Tm1
XP_035444824.1	XP_035444824.1^SL9A3_MOUSE^Na_H_Exchanger^sigP^Tm11
XP_035444825.1	XP_035444825.1^Tm4
XP_035444826.1	XP_035444826.1^CDC27_BOVIN^ANAPC3^Tm1
XP_035444827.1	XP_035444827.1^NCOA5_HUMAN^RRM_1^sigP^Tm1
XP_035444828.1	XP_035444828.1^NCOA5_HUMAN^RRM_1^sigP^Tm1
XP_035444829.1	XP_035444829.1^CASD1_DANRE^Cas1_AcylT^Tm13
XP_035444830.1	XP_035444830.1^UBE2W_XENTR^UQ_con
XP_035444831.1	XP_035444831.1^LOLAL_DROME^TTKB_DROME^BTB^sigP
XP_035444832.1	XP_035444832.1^CUE_DROAN^CUE_DROPS^Ldl_recept_b^sigP^Tm3
XP_035444833.1	XP_035444833.1^CUE_DROAN^CUE_DROPS^Ldl_recept_b^sigP^Tm3
XP_035444834.1	XP_035444834.1^MAP12_DANRE^Peptidase_M24^Tm1
XP_035444835.1	XP_035444835.1^FZD5_XENLA^FRIZ2_DROME^Fz^sigP^Tm7
XP_035444837.1	XP_035444837.1^SBKH_DROME^Pkinase^sigP^Tm1
XP_035444838.1	XP_035444838.1^NTAN1_PIG^N_Asn_amidohyd^sigP
XP_035444839.1	XP_035444839.1^NTAN1_PIG^N_Asn_amidohyd
XP_035444840.1	XP_035444840.1^NTAN1_PIG^N_Asn_amidohyd
XP_035444841.1	XP_035444841.1^NTAN1_PIG^N_Asn_amidohyd
XP_035444842.1	XP_035444842.1^NTAN1_PIG^N_Asn_amidohyd
XP_035444843.1	XP_035444843.1^STAG1_HUMAN^STAG^sigP^Tm1
XP_035444844.1	XP_035444844.1^STAG1_HUMAN^STAG1_MOUSE^STAG^sigP^Tm1
XP_035444845.1	XP_035444845.1^SF3B3_MOUSE^MMS1_N^sigP
XP_035444846.1	XP_035444846.1^SF3B3_HUMAN^SF3B3_MOUSE^MMS1_N^sigP
XP_035444847.1	XP_035444847.1^NTAQ1_DROGR^Nt_Gln_amidase
XP_035444848.1	XP_035444848.1^TMF1_MOUSE^TMF1_HUMAN^TMF_DNA_bd^sigP^Tm2
XP_035444849.1	XP_035444849.1^DBNL_DROME^Cofilin_ADF^sigP^Tm2
XP_035444850.1	XP_035444850.1^ZN252_CANLF^zf-C2H2^sigP^Tm1
XP_035444851.1	XP_035444851.1^DDX17_MOUSE^DEAD^sigP^Tm1
XP_035444852.1	XP_035444852.1^DDX17_MOUSE^DEAD^sigP
XP_035444853.1	XP_035444853.1^DDX17_MOUSE^DEAD^sigP^Tm1
XP_035444854.1	XP_035444854.1^SRPK3_HUMAN^SRPK1_HUMAN^Pkinase^sigP^Tm1
XP_035444855.1	XP_035444855.1^EMC_DROME^HLH^sigP^Tm1
XP_035444856.1	XP_035444856.1^NET1_MOUSE^NET1_HUMAN^Laminin_N^sigP
XP_035444857.1	XP_035444857.1^IRP2_AGRIP^Insulin^sigP
XP_035444858.1	XP_035444858.1^IRP2_AGRIP^Insulin^sigP
XP_035444859.1	XP_035444859.1^SMC6_XENLA^SMC6_HUMAN^SMC_N^sigP^Tm1
XP_035444860.1	XP_035444860.1^IRP2_AGRIP^Insulin^sigP
XP_035444861.1	XP_035444861.1^MUC4_HUMAN^sigP^Tm1
XP_035444862.1	XP_035444862.1^sigP^Tm15
XP_035444863.1	XP_035444863.1^sigP^Tm1
XP_035444864.1	XP_035444864.1^sigP^Tm1
XP_035444865.1	XP_035444865.1^sigP^Tm3
XP_035444866.1	XP_035444866.1^sigP^Tm2
XP_035444867.1	XP_035444867.1^sigP^Tm2
XP_035444868.1	XP_035444868.1^sigP^Tm1
XP_035444869.1	XP_035444869.1^TENX_HUMAN^sigP^Tm1
XP_035444870.1	XP_035444870.1^TENX_HUMAN^sigP^Tm1
XP_035444871.1	XP_035444871.1^CCNE_DROME^Cyclin_N
XP_035444872.1	XP_035444872.1^Tm2
XP_035444873.1	XP_035444873.1^ADCY2_DROME^AC_N^sigP^Tm2
XP_035444874.1	XP_035444874.1^ADCY2_DROME^AC_N^sigP^Tm2
XP_035444875.1	XP_035444875.1^ADCY2_DROME^ADCY7_BOVIN^AC_N^sigP^Tm2
XP_035444876.1	XP_035444876.1^SINA4_ARATH^SINAL_DROME^Sina^sigP^Tm1
XP_035444877.1	XP_035444877.1^SINA4_ARATH^SINAL_DROME^Sina^sigP^Tm1
XP_035444878.1	XP_035444878.1^SINA4_ARATH^SINAL_DROME^Sina^sigP^Tm1
XP_035444879.1	XP_035444879.1^CDKAL_DROME^UPF0004^Tm2
XP_035444880.1	XP_035444880.1^CCNE_DROME^Cyclin_N
XP_035444881.1	XP_035444881.1^GUTR1_DROME^7TM_GPCR_Srsx^Tm7
XP_035444882.1	XP_035444882.1^GUTR1_DROME^7TM_GPCR_Srsx^Tm7
XP_035444883.1	XP_035444883.1^GUTR1_DROME^7TM_GPCR_Srsx^Tm7
XP_035444884.1	XP_035444884.1^XYLA_ARATH^XYLA_CALBD
XP_035444885.1	XP_035444885.1^CARMIL_C^sigP
XP_035444886.1	XP_035444886.1^CARMIL_C^sigP^Tm1
XP_035444887.1	XP_035444887.1^NDUV2_PONPY^NDUV2_PANTR^2Fe-2S_thioredx^sigP
XP_035444888.1	XP_035444888.1^AT2C1_MOUSE^AT2C1_RAT^Cation_ATPase_N^LRRNT_2^sigP^Tm7
XP_035444889.1	XP_035444889.1^AT2C1_MOUSE^AT2C1_RAT^Cation_ATPase_N^LRRNT_2^sigP^Tm1
XP_035444890.1	XP_035444890.1^AT2C1_MOUSE^AT2C1_RAT^Cation_ATPase_N^LRRNT_2^sigP^Tm7
XP_035444891.1	XP_035444891.1^ABCG1_MOUSE^ABCG1_HUMAN^ABC_tran^sigP^Tm7
XP_035444892.1	XP_035444892.1^CA2D3_RAT^VWA_N^sigP^Tm1
XP_035444893.1	XP_035444893.1^TGS1_MOUSE^Met_10^Tm1
XP_035444894.1	XP_035444894.1^TGS1_RAT^MTS^Tm2
XP_035444895.1	XP_035444895.1^TGS1_RAT^TGS1_HUMAN^MTS^Tm1
XP_035444896.1	XP_035444896.1^NOG2_MOUSE^NGP1NT
XP_035444897.1	XP_035444897.1^CFDP1_RAT^BCNT^sigP^Tm1
XP_035444898.1	XP_035444898.1^CA2D3_RAT^VWA_N^sigP^Tm1
XP_035444899.1	XP_035444899.1^CFDP1_RAT^BCNT^sigP^Tm1
XP_035444900.1	XP_035444900.1^MARH6_HUMAN^RINGv^sigP^Tm11
XP_035444901.1	XP_035444901.1^OPS3_MANSE^7TM_GPCR_Srsx^Tm7
XP_035444902.1	XP_035444902.1^ADAP1_HUMAN^ArfGap^sigP
XP_035444903.1	XP_035444903.1^ADAP1_HUMAN^ArfGap^sigP
XP_035444904.1	XP_035444904.1^ADAP1_HUMAN^ArfGap^sigP
XP_035444905.1	XP_035444905.1^BGBP_HYPCU^CBM39^sigP^Tm1
XP_035444906.1	XP_035444906.1^NH2L1_XENLA^Ribosomal_L7Ae
XP_035444907.1	XP_035444907.1^CA2D3_RAT^VWA_N^sigP^Tm1
XP_035444908.1	XP_035444908.1^BGBP_PLOIN^CBM39^sigP^Tm1
XP_035444910.1	XP_035444910.1^CUE_DROYA^CUE_DROPS^Ldl_recept_b^sigP^Tm3
XP_035444911.1	XP_035444911.1^MRTFB_HUMAN^RPEL
XP_035444912.1	XP_035444912.1^MRTFB_HUMAN^RPEL
XP_035444913.1	XP_035444913.1^MRTFB_MOUSE^MRTFB_HUMAN^RPEL
XP_035444914.1	XP_035444914.1^F-box-like^Tm1
XP_035444915.1	XP_035444915.1^CA2D3_RAT^VWA_N^sigP^Tm1
XP_035444916.1	XP_035444916.1^CNIH4_PONAB^Cornichon^Tm3
XP_035444917.1	XP_035444917.1^POP1_HUMAN^POP1^Tm1
XP_035444918.1	XP_035444918.1^FITM2_DROME^Scs3p^Tm5
XP_035444919.1	XP_035444919.1^GDAP1_MOUSE^GST_N^Tm1
XP_035444920.1	XP_035444920.1^CA2D3_RAT^VWA_N^sigP^Tm1
XP_035444921.1	XP_035444921.1^ZN184_HUMAN^ZN544_HUMAN^zf-C2H2^Tm1
XP_035444922.1	XP_035444922.1^ZN544_HUMAN^zf-C2H2
XP_035444923.1	XP_035444923.1^ZN544_HUMAN^zf-C2H2^Tm1
XP_035444924.1	XP_035444924.1^ZN544_HUMAN^zf-C2H2^Tm1
XP_035444925.1	XP_035444925.1^ZN544_HUMAN^zf-C2H2^Tm1
XP_035444926.1	XP_035444926.1^WBP2L_HUMAN^WBP2_HUMAN^GRAM
XP_035444927.1	XP_035444927.1^WBP2L_HUMAN^WBP2_HUMAN^GRAM
XP_035444928.1	XP_035444928.1^ELYS_XENLA^ELYS-bb^sigP^Tm2
XP_035444929.1	XP_035444929.1^CA2D3_RAT^VWA_N^sigP^Tm1
XP_035444930.1	XP_035444930.1^MCLN3_HUMAN^MCLN3_MOUSE^PKD_channel^sigP^Tm5
XP_035444931.1	XP_035444931.1^Y678_METJA^Y1221_METJA^DUF389^Tm6
XP_035444932.1	XP_035444932.1^TOP2_BOMMO^HATPase_c^Tm1
XP_035444933.1	XP_035444933.1^TOP2_BOMMO^HATPase_c^Tm1
XP_035444934.1	XP_035444934.1^MCAF1_CHICK^fn3_4^sigP^Tm1
XP_035444935.1	XP_035444935.1^MCAF1_CHICK^fn3_4^sigP^Tm2
XP_035444936.1	XP_035444936.1^MCAF1_CHICK^fn3_4^sigP^Tm1
XP_035444937.1	XP_035444937.1^MCAF1_CHICK^fn3_4^sigP^Tm2
XP_035444938.1	XP_035444938.1^MCAF1_CHICK^fn3_4^sigP^Tm1
XP_035444939.1	XP_035444939.1^CA2D3_RAT^CA2D3_HUMAN^VWA_N^sigP^Tm1
XP_035444940.1	XP_035444940.1^DUF3736^Tm1
XP_035444941.1	XP_035444941.1^DUF3736^Tm1
XP_035444942.1	XP_035444942.1^DUF3736^Tm1
XP_035444943.1	XP_035444943.1^SEN1_SCHPO^SETX_HUMAN^FHA^sigP^Tm1
XP_035444944.1	XP_035444944.1^sigP
XP_035444945.1	XP_035444945.1^ZN252_CANLF^zf-C2H2^sigP^Tm1
XP_035444946.1	XP_035444946.1^SNRPA_DROME^RRM_1^sigP^Tm1
XP_035444947.1	XP_035444947.1^CA2D3_RAT^VWA_N^sigP^Tm1
XP_035444948.1	XP_035444948.1^TPC_MOUSE^Mito_carr
XP_035444949.1	XP_035444949.1^TMM64_HUMAN^TMM64_MOUSE^SNARE_assoc^Tm4
XP_035444950.1	XP_035444950.1^EXO1_DROME^XPG_N^Tm1
XP_035444951.1	XP_035444951.1^LDH_DROME^Ldh_1_N^Tm1
XP_035444952.1	XP_035444952.1^TENX_HUMAN^Tm5
XP_035444953.1	XP_035444953.1^Tm2
XP_035444954.1	XP_035444954.1^Tm2
XP_035444955.1	XP_035444955.1^Ldl_recept_a^Tm1
XP_035444956.1	XP_035444956.1^CA2D3_RAT^VWA_N^sigP^Tm1
XP_035444957.1	XP_035444957.1^Ldl_recept_a^Tm1
XP_035444958.1	XP_035444958.1^Ldl_recept_a^sigP^Tm1
XP_035444959.1	XP_035444959.1^Ldl_recept_a^sigP^Tm2
XP_035444960.1	XP_035444960.1^Tm1
XP_035444961.1	XP_035444961.1^CLC4F_RAT^Lectin_C^sigP^Tm1
XP_035444962.1	XP_035444962.1^PGCB_BOVIN^Lectin_C^sigP^Tm1
XP_035444963.1	XP_035444963.1^PLPL9_HUMAN^PLPL9_CRIGR^Ank_4^Tm1
XP_035444964.1	XP_035444964.1^PLPL9_HUMAN^PLPL9_CRIGR^Ank_4^Tm1
XP_035444965.1	XP_035444965.1^CA2D3_RAT^VWA_N^sigP^Tm1
XP_035444966.1	XP_035444966.1^THAP1_BOVIN^THAP
XP_035444967.1	XP_035444967.1^THAP1_BOVIN^THAP^Tm1
XP_035444968.1	XP_035444968.1^TOP2_BOMMO^HATPase_c^Tm2
XP_035444969.1	XP_035444969.1^TM223_DANRE^TMEM70^Tm2
XP_035444970.1	XP_035444970.1^TM223_DANRE^TMEM70^Tm2
XP_035444971.1	XP_035444971.1^UTP6_MOUSE^U3_assoc_6^Tm1
XP_035444972.1	XP_035444972.1^MTCH2_PONAB^Mito_carr^Tm2
XP_035444973.1	XP_035444973.1^CA2D3_RAT^CA2D3_HUMAN^VWA_N^sigP^Tm1
XP_035444974.1	XP_035444974.1^BTBD3_HUMAN^BTB
XP_035444975.1	XP_035444975.1^HEXC_OSTFU^Glycohydro_20b2^sigP
XP_035444976.1	XP_035444976.1^HEXC_OSTFU^Glycohydro_20b2^sigP
XP_035444977.1	XP_035444977.1^HEXC_OSTFU^Glycohydro_20b2^sigP
XP_035444978.1	XP_035444978.1^C2D2A_MOUSE^C2D2B_HUMAN^C2^sigP^Tm1
XP_035444979.1	XP_035444979.1^NUDT4_PONAB^NUDT3_HUMAN^NUDIX
XP_035444980.1	XP_035444980.1^Myb_DNA-bind_5^Tm1
XP_035444981.1	XP_035444981.1^TSSC4^Tm1
XP_035444982.1	XP_035444982.1^CA2D3_RAT^VWA_N^sigP^Tm1
XP_035444983.1	XP_035444983.1^TSSC4^Tm1
XP_035444984.1	XP_035444984.1^NAA10_MOUSE^Acetyltransf_1
XP_035444985.1	XP_035444985.1^NAA10_MOUSE^Acetyltransf_1
XP_035444986.1	XP_035444986.1^NAA10_MOUSE^Acetyltransf_1
XP_035444987.1	XP_035444987.1^NAA10_MOUSE^Acetyltransf_1
XP_035444988.1	XP_035444988.1^MADF_DNA_bdg^sigP^Tm1
XP_035444989.1	XP_035444989.1^MED10_AEDAE^Med10^Tm1
XP_035444990.1	XP_035444990.1^CA2D3_RAT^VWA_N^sigP^Tm1
XP_035444991.1	XP_035444991.1^FYV1_HUMAN^FYV1_DROME^FYVE^sigP
XP_035444992.1	XP_035444992.1^FYV1_HUMAN^FYV1_DROME^Cpn60_TCP1^Tm1
XP_035444993.1	XP_035444993.1^FYV1_HUMAN^FYV1_DROME^FYVE^sigP^Tm1
XP_035444994.1	XP_035444994.1^sigP^Tm1
XP_035444995.1	XP_035444995.1^sigP^Tm1
XP_035444996.1	XP_035444996.1^sigP^Tm1
XP_035444997.1	XP_035444997.1^sigP^Tm1
XP_035444998.1	XP_035444998.1^sigP^Tm1
XP_035444999.1	XP_035444999.1^PCAT_DROME^Acyltransferase^Tm1
XP_035445000.1	XP_035445000.1^PCAT_DROME^Acyltransferase^sigP^Tm2
XP_035445001.1	XP_035445001.1^PCAT_DROME^Acyltransferase^Tm1
XP_035445002.1	XP_035445002.1^sigP^Tm1
XP_035445003.1	XP_035445003.1^CUT4_CAEEL^Zona_pellucida^Tm1
XP_035445004.1	XP_035445004.1^EcKL^Tm1
XP_035445005.1	XP_035445005.1^EcKL^Tm1
XP_035445006.1	XP_035445006.1^EcKL^Tm1
XP_035445007.1	XP_035445007.1^EcKL^Tm1
XP_035445008.1	XP_035445008.1^EcKL^sigP^Tm1
XP_035445009.1	XP_035445009.1^EcKL^sigP^Tm1
XP_035445010.1	XP_035445010.1^GAG_FIVT2^Retrotrans_gag
XP_035445011.1	XP_035445011.1^CUT4_CAEEL^Zona_pellucida^sigP^Tm1
XP_035445012.1	XP_035445012.1^SSRA_BOVIN^SSRA_HUMAN^TRAP_alpha^sigP^Tm1
XP_035445013.1	XP_035445013.1^SSRA_BOVIN^SSRA_HUMAN^TRAP_alpha^sigP^Tm1
XP_035445014.1	XP_035445014.1^sigP
XP_035445015.1	XP_035445015.1^sigP^Tm1
XP_035445016.1	XP_035445016.1^sigP^Tm1
XP_035445017.1	XP_035445017.1^Tm1
XP_035445018.1	XP_035445018.1^sigP^Tm1
XP_035445019.1	XP_035445019.1^CUT4_CAEEL^Zona_pellucida^sigP^Tm1
XP_035445020.1	XP_035445020.1^sigP^Tm1
XP_035445021.1	XP_035445021.1^SPAG7_HUMAN^SPAG7_MOUSE^R3H^Tm1
XP_035445022.1	XP_035445022.1^SPAG7_HUMAN^SPAG7_MOUSE^R3H^Tm1
XP_035445023.1	XP_035445023.1^EMC89_DROME^UPF0172^Tm1
XP_035445024.1	XP_035445024.1^EMC89_DROME^UPF0172^Tm1
XP_035445025.1	XP_035445025.1^MAEL_DROSI^Tm1
XP_035445026.1	XP_035445026.1^BLCAA_XENLA^BC10^Tm2
XP_035445027.1	XP_035445027.1^RS28_SPOFR^Ribosomal_S28e
XP_035445028.1	XP_035445028.1^RS28_SPOFR^Ribosomal_S28e
XP_035445029.1	XP_035445029.1^NRP1A_DANRE^FAT1_HUMAN^Lectin_C^Tm1
XP_035445030.1	XP_035445030.1^MSL2_HUMAN^MSL2_MOUSE^zf-RING_10^sigP^Tm1
XP_035445031.1	XP_035445031.1^NRP1A_DANRE^FAT1_HUMAN^Lectin_C^sigP^Tm1
XP_035445032.1	XP_035445032.1^AGT2_HUMAN^Aminotran_3^Tm2
XP_035445033.1	XP_035445033.1^AGT2_HUMAN^Aminotran_3
XP_035445034.1	XP_035445034.1^LDH_DROME^Ldh_1_N
XP_035445035.1	XP_035445035.1^S6A15_HUMAN^SNF^Tm12
XP_035445036.1	XP_035445036.1^S6A15_HUMAN^SNF^Tm12
XP_035445037.1	XP_035445037.1^PCAT_DROME^Acyltransferase^Tm1
XP_035445038.1	XP_035445038.1^SPTC1_MOUSE^SPTC1_BOVIN^Aminotran_1_2^Tm1
XP_035445039.1	XP_035445039.1^NPY2R_BOVIN^7TM_GPCR_Srx^Tm7
XP_035445040.1	XP_035445040.1^NPY2R_BOVIN^7TM_GPCR_Srx^Tm7
XP_035445041.1	XP_035445041.1^OMBP_MANSE
XP_035445042.1	XP_035445042.1^Tm1
XP_035445043.1	XP_035445043.1^UCKL1_HUMAN^PRK
XP_035445044.1	XP_035445044.1^UCKL1_HUMAN^PRK
XP_035445045.1	XP_035445045.1^UCKL1_HUMAN^PRK
XP_035445046.1	XP_035445046.1^UCKL1_HUMAN^PRK
XP_035445047.1	XP_035445047.1^sigP^Tm1
XP_035445048.1	XP_035445048.1^AUP1_XENLA^CUE^Tm1
XP_035445049.1	XP_035445049.1^RUXF_DROME^LSM^sigP
XP_035445050.1	XP_035445050.1^Tm1
XP_035445051.1	XP_035445051.1^NPFF2_HUMAN^7TM_GPCR_Srw^Tm7
XP_035445052.1	XP_035445052.1^NPFF2_HUMAN^7TM_GPCR_Srw^Tm1
XP_035445054.1	XP_035445054.1^MCAF1_CHICK^fn3_4^sigP^Tm2
XP_035445055.1	XP_035445055.1^MCAF1_CHICK^fn3_4^sigP^Tm2
XP_035445056.1	XP_035445056.1^MCAF1_CHICK^fn3_4^sigP^Tm2
XP_035445057.1	XP_035445057.1^MCAF1_CHICK^fn3_4^sigP^Tm1
XP_035445058.1	XP_035445058.1^MCAF1_CHICK^fn3_4^sigP^Tm2
XP_035445059.1	XP_035445059.1^LIPI_HUMAN^Lipase^Tm1
XP_035445060.1	XP_035445060.1^LIPI_HUMAN^Lipase^Tm1
XP_035445062.1	XP_035445062.1^GP155_HUMAN^Mem_trans^sigP^Tm1
XP_035445063.1	XP_035445063.1^RPC8_HUMAN^SHS2_Rpb7-N
XP_035445064.1	XP_035445064.1^LFG1_HUMAN^Bax1-I^Tm7
XP_035445065.1	XP_035445065.1^LFG1_HUMAN^Bax1-I^Tm7
XP_035445066.1	XP_035445066.1^LFG1_HUMAN^Bax1-I^Tm7
XP_035445067.1	XP_035445067.1^LFG1_HUMAN^Bax1-I^Tm7
XP_035445068.1	XP_035445068.1^LFG1_HUMAN^Bax1-I^Tm7
XP_035445069.1	XP_035445069.1^RM52_DROME^MRPL52^Tm1
XP_035445070.1	XP_035445070.1^Tm1
XP_035445071.1	XP_035445071.1^BALAT_DROME^Sugar_tr^Tm12
XP_035445072.1	XP_035445072.1^COPDA_ARATH^Peptidase_M3^sigP^Tm1
XP_035445073.1	XP_035445073.1^OBSCN_DROME^RhoGEF^Tm2
